,CodeRoute,Latitude,Longitude,Altitude,Date,Speed,TimeDifference,Distance,FileName
110828,6711313,39.081954,1.570829,0.0,2014-04-29 13:06:58,16.12032082041377,4,64.48128328165508,
110829,6711313,39.081805,1.56999,0.0,2014-04-29 13:07:02,18.559760269051335,4,74.23904107620534,
110830,6711313,39.081673,1.569056,0.0,2014-04-29 13:07:06,20.472028045530504,4,81.88811218212201,
110831,6711313,39.081562,1.568065,0.0,2014-04-29 13:07:10,21.5914531267736,4,86.3658125070944,
110832,6711313,39.081434,1.567148,0.0,2014-04-29 13:07:14,20.09157543889424,4,80.36630175557696,
110833,6711313,39.081309,1.566245,0.0,2014-04-29 13:07:18,19.779746727189192,4,79.11898690875677,
110834,6711313,39.081165,1.565399,0.0,2014-04-29 13:07:22,18.676856576925797,4,74.70742630770319,
110835,6711313,39.080848,1.564673,0.0,2014-04-29 13:07:26,17.962555916802067,4,71.85022366720827,
110836,6711313,39.080417,1.563942,0.0,2014-04-29 13:07:30,19.79522614268778,4,79.18090457075112,
110837,6711313,39.080005,1.563238,0.0,2014-04-29 13:07:34,19.01250392788946,4,76.05001571155783,
110838,6711313,39.079519,1.56259,0.0,2014-04-29 13:07:38,19.430700523128984,4,77.72280209251593,
110839,6711313,39.078947,1.56195,0.0,2014-04-29 13:07:42,21.047124342956348,4,84.18849737182539,
110840,6711313,39.078405,1.561314,0.0,2014-04-29 13:07:46,20.36711952235599,4,81.46847808942395,
110841,6711313,39.077899,1.560648,0.0,2014-04-29 13:07:50,20.09656334191088,4,80.38625336764352,
110842,6711313,39.077429,1.559983,0.0,2014-04-29 13:07:54,19.394332929695622,4,77.57733171878249,
110843,6711313,39.077043,1.55922,0.0,2014-04-29 13:07:58,19.64017400848187,4,78.56069603392748,
110844,6711313,39.076374,1.557907,0.0,2014-04-29 13:08:05,19.35435285214105,7,135.48046996498735,
110845,6711313,39.076015,1.557195,0.0,2014-04-29 13:08:09,18.309417098657093,4,73.23766839462837,
110846,6711313,39.075875,1.556526,0.0,2014-04-29 13:08:13,14.942623664691912,4,59.770494658767646,
110847,6711313,39.075985,1.555926,0.0,2014-04-29 13:08:17,13.295479510717927,4,53.18191804287171,
110848,6711313,39.075815,1.555484,0.0,2014-04-29 13:08:21,10.63790107342394,4,42.55160429369576,
110849,6711313,39.075467,1.555113,0.0,2014-04-29 13:08:25,12.54892756082577,4,50.19571024330308,
110850,6711313,39.075256,1.55457,0.0,2014-04-29 13:08:30,10.476391260828104,5,52.381956304140516,
110851,6711313,39.075542,1.554148,0.0,2014-04-29 13:08:34,12.080983299416642,4,48.32393319766657,
110852,6711313,39.076001,1.553896,0.0,2014-04-29 13:08:38,13.860861375250963,4,55.44344550100385,
110853,6711313,39.076422,1.553591,0.0,2014-04-29 13:08:42,13.418130854708632,4,53.67252341883453,
110854,6711313,39.076429,1.553066,0.0,2014-04-29 13:08:46,11.323701720441553,4,45.29480688176621,
110855,6711313,39.076412,1.552421,0.0,2014-04-29 13:08:50,13.917942845244259,4,55.671771380977034,
110856,6711313,39.076252,1.551989,0.0,2014-04-29 13:08:54,10.322415770217612,4,41.28966308087045,
110857,6711313,39.075817,1.551885,0.0,2014-04-29 13:08:58,12.290676454535364,4,49.162705818141454,
110858,6711313,39.075369,1.551707,0.0,2014-04-29 13:09:02,13.024020050093457,4,52.09608020037383,
110859,6711313,39.074929,1.551398,0.0,2014-04-29 13:09:07,11.137398271912158,5,55.68699135956079,
110860,6711313,39.075065,1.55094,0.0,2014-04-29 13:09:14,6.042982304094714,7,42.300876128663,
110861,6711313,39.075531,1.550921,0.0,2014-04-29 13:09:18,12.951963231039295,4,51.80785292415718,
110862,6711313,39.07586,1.550511,0.0,2014-04-29 13:09:22,12.716694083674437,4,50.86677633469775,
110863,6711313,39.075891,1.54992,0.0,2014-04-29 13:09:26,12.774530985235057,4,51.098123940940226,
110864,6711313,39.075649,1.549299,0.0,2014-04-29 13:09:30,14.98513951371618,4,59.94055805486472,
110865,6711313,39.075395,1.548667,0.0,2014-04-29 13:09:34,15.347946018168615,4,61.39178407267446,
110866,6711313,39.075046,1.548119,0.0,2014-04-29 13:09:38,15.286233886301842,4,61.14493554520737,
110867,6711313,39.074841,1.547559,0.0,2014-04-29 13:09:43,10.681973462120611,5,53.409867310603055,
110868,6711313,39.074974,1.547071,0.0,2014-04-29 13:09:47,11.154026823629176,4,44.6161072945167,
110869,6711313,39.075238,1.546355,0.0,2014-04-29 13:09:54,9.768284261674522,7,68.37798983172165,
110870,6711313,39.075616,1.546009,0.0,2014-04-29 13:09:58,12.882032389724982,4,51.52812955889993,
110871,6711313,39.075621,1.545534,0.0,2014-04-29 13:10:02,10.244802085044723,4,40.97920834017889,
110872,6711313,39.075292,1.545139,0.0,2014-04-29 13:10:06,12.493979072334811,4,49.975916289339246,
110873,6711313,39.074901,1.545123,0.0,2014-04-29 13:10:10,10.867459493187189,4,43.469837972748756,
110874,6711313,39.074445,1.544702,0.0,2014-04-29 13:10:17,8.905975364000295,7,62.34182754800206,
110875,6711313,39.073995,1.544557,0.0,2014-04-29 13:10:21,12.886195650964261,4,51.544782603857044,
110876,6711313,39.073583,1.544425,0.0,2014-04-29 13:10:25,11.794088321802747,4,47.176353287210986,
110877,6711313,39.073446,1.543782,0.0,2014-04-29 13:10:31,9.58676832394111,6,57.520609943646654,
110878,6711313,39.073659,1.543005,0.0,2014-04-29 13:10:35,17.771282314691728,4,71.08512925876691,
110879,6711313,39.073978,1.542392,0.0,2014-04-29 13:10:39,15.915641290489994,4,63.662565161959975,
110880,6711313,39.073918,1.541835,0.0,2014-04-29 13:10:43,12.127651022365306,4,48.510604089461225,
110881,6711313,39.073609,1.541447,0.0,2014-04-29 13:10:47,11.987760357982733,4,47.95104143193093,
110882,6711313,39.07354,1.540782,0.0,2014-04-29 13:10:53,9.646236250691668,6,57.87741750415001,
110883,6711313,39.073351,1.540296,0.0,2014-04-29 13:10:57,11.722932901725232,4,46.891731606900926,
110884,6711313,39.073008,1.539804,0.0,2014-04-29 13:11:01,14.26126774662817,4,57.04507098651268,
110885,6711313,39.072634,1.539342,0.0,2014-04-29 13:11:05,14.395348589972414,4,57.58139435988966,
110886,6711313,39.072437,1.5388,0.0,2014-04-29 13:11:09,12.906975106015267,4,51.62790042406107,
110887,6711313,39.072729,1.538262,0.0,2014-04-29 13:11:16,8.089906045565114,7,56.62934231895579,
110888,6711313,39.073196,1.53851,0.0,2014-04-29 13:11:21,11.226042283914957,5,56.130211419574785,
110889,6711313,39.073626,1.538438,0.0,2014-04-29 13:11:25,12.045902256409367,4,48.183609025637466,
110890,6711313,39.073545,1.53779,0.0,2014-04-29 13:11:32,8.088678700839974,7,56.620750905879824,
110891,6711313,39.073302,1.537336,0.0,2014-04-29 13:11:36,11.892823988097696,4,47.571295952390784,
110892,6711313,39.073194,1.536583,0.0,2014-04-29 13:11:41,13.211671667582294,5,66.05835833791147,
110893,6711313,39.073397,1.536052,0.0,2014-04-29 13:11:48,7.294361138262332,7,51.06052796783632,
110894,6711313,39.073943,1.536321,0.0,2014-04-29 13:11:53,12.991586220268697,5,64.95793110134349,
110895,6711313,39.074412,1.536365,0.0,2014-04-29 13:11:57,13.063330436141271,4,52.253321744565085,
110896,6711313,39.07478,1.535974,0.0,2014-04-29 13:12:01,13.252025166260065,4,53.00810066504026,
110897,6711313,39.074833,1.535437,0.0,2014-04-29 13:12:05,11.674299606263487,4,46.69719842505395,
110898,6711313,39.074536,1.534937,0.0,2014-04-29 13:12:09,13.577565758047212,4,54.31026303218885,
110899,6711313,39.07431,1.53437,0.0,2014-04-29 13:12:13,13.745717029145032,4,54.98286811658013,
110900,6711313,39.07423,1.533796,0.0,2014-04-29 13:12:18,10.061639924935296,5,50.30819962467648,
110901,6711313,39.074709,1.533564,0.0,2014-04-29 13:12:23,11.3729493760158,5,56.864746880079004,
110902,6711313,39.0748,1.533032,0.0,2014-04-29 13:12:28,9.398768021159215,5,46.993840105796075,
110903,6711313,39.074656,1.532405,0.0,2014-04-29 13:12:32,14.101390932784867,4,56.405563731139466,
110904,6711313,39.074173,1.531091,0.0,2014-04-29 13:12:40,15.67718836869412,8,125.41750694955296,
110905,6711313,39.073767,1.530624,0.0,2014-04-29 13:12:44,15.121034554038069,4,60.484138216152274,
110906,6711313,39.073582,1.530006,0.0,2014-04-29 13:12:50,9.52314058209411,6,57.13884349256466,
110907,6711313,39.07391,1.529617,0.0,2014-04-29 13:12:54,12.385775103610781,4,49.543100414443124,
110908,6711313,39.074372,1.52925,0.0,2014-04-29 13:12:58,15.078659294580879,4,60.314637178323515,
110909,6711313,39.074483,1.528635,0.0,2014-04-29 13:13:03,10.893640100215164,5,54.46820050107582,
110910,6711313,39.074403,1.527966,0.0,2014-04-29 13:13:07,14.598077669571985,4,58.39231067828794,
110911,6711313,39.074281,1.527232,0.0,2014-04-29 13:13:11,16.188506102595298,4,64.75402441038119,
110912,6197472,38.921045,1.296396,0.0,2014-02-23 08:10:16,0.0,0,0.0,
110913,6197472,38.921605,1.301678,0.0,2014-02-23 08:12:00,4.431347986030607,104,460.8601905471831,
110914,6197472,38.920919,1.308774,0.0,2014-02-23 08:13:14,8.353886302572707,74,618.1875863903804,
110915,6197472,38.920087,1.309499,0.0,2014-02-23 08:14:00,2.428175270944315,46,111.6960624634385,
110916,6197472,38.924352,1.312188,0.0,2014-02-23 08:15:38,5.386407312815733,98,527.8679166559418,
110917,6197472,38.927631,1.317101,0.0,2014-02-23 08:17:19,5.540420730302151,101,559.5824937605173,
110918,6197472,38.92859,1.319505,0.0,2014-02-23 08:18:08,4.766126324443881,49,233.5401898977502,
110919,6197472,38.929996,1.319509,0.0,2014-02-23 08:18:41,4.734397048892269,33,156.2351026134449,
110920,6197472,38.932694,1.320842,0.0,2014-02-23 08:19:20,8.23541441955332,39,321.1811623625795,
110921,6197472,38.936891,1.324084,0.0,2014-02-23 08:20:27,8.120599746004594,67,544.0801829823077,
110922,6197472,38.938235,1.328103,0.0,2014-02-23 08:21:09,9.002692293160706,42,378.1130763127497,
110923,6197472,38.94155,1.331196,0.0,2014-02-23 08:22:08,7.714223722664163,59,455.1391996371856,
110924,6197472,38.94379,1.335079,0.0,2014-02-23 08:23:03,7.596761811080404,55,417.8218996094222,
110925,6197472,38.946394,1.338549,0.0,2014-02-23 08:23:56,7.862684870436386,53,416.72229813312845,
110926,6197472,38.952284,1.340961,0.0,2014-02-23 08:25:27,7.548179057679141,91,686.8842942488018,
110927,6197472,38.957853,1.342758,0.0,2014-02-23 08:27:08,6.316936542407113,101,638.0105907831185,
110928,6197472,38.96262,1.346517,0.0,2014-02-23 08:28:28,7.766888806078048,80,621.3511044862438,
110929,6197472,38.96428,1.348003,0.0,2014-02-23 08:28:56,8.026526985122443,28,224.74275558342842,
110930,6197472,38.96721,1.349268,0.0,2014-02-23 08:29:42,7.46599146971114,46,343.43560760671244,
110931,6197472,38.971094,1.350698,0.0,2014-02-23 08:30:53,6.322864036665184,71,448.923346603228,
110932,6197472,38.973065,1.342197,0.0,2014-02-23 08:32:16,9.233237189209923,83,766.3586867044237,
110933,6197472,38.975648,1.343205,0.0,2014-02-23 08:32:57,7.315635193832562,41,299.94104294713503,
110934,6197472,38.979918,1.345476,0.0,2014-02-23 08:34:28,5.642155447624086,91,513.4361457337918,
110935,6197472,38.981687,1.360093,0.0,2014-02-23 08:37:49,6.357260034013969,201,1277.8092668368076,
110936,6197472,38.983188,1.368729,0.0,2014-02-23 08:40:17,5.164668798347236,148,764.370982155391,
110937,6197472,38.987002,1.368382,0.0,2014-02-23 08:42:21,3.426371876572817,124,424.8701126950293,
110938,6197472,38.988719,1.368358,0.0,2014-02-23 08:43:02,4.6537634189942585,41,190.8043001787646,
110939,6197472,38.98966,1.365902,0.0,2014-02-23 08:43:38,6.569285846332738,36,236.49429046797857,
110940,6197472,38.9969,1.358583,0.0,2014-02-23 08:45:58,7.3079062344640215,140,1023.106872824963,
110941,6197472,38.999167,1.354738,0.0,2014-02-23 08:46:56,7.185989121922299,58,416.78736907149334,
110942,6197472,39.003253,1.351836,0.0,2014-02-23 08:48:17,6.402479075057616,81,518.6008050796669,
110943,6197472,39.008627,1.347881,0.0,2014-02-23 08:50:12,5.981823214623878,115,687.909669681746,
110944,6197472,39.012903,1.342554,0.0,2014-02-23 08:54:04,2.8504017019238845,232,661.2931948463412,
110945,6197472,39.015624,1.341901,0.0,2014-02-23 08:55:40,3.2038419614441853,96,307.5688282986418,
110946,6197472,39.019591,1.340363,0.0,2014-02-23 08:57:20,4.60376496954812,100,460.376496954812,
110947,6197472,39.022024,1.336458,0.0,2014-02-23 08:59:26,3.429633714380338,126,432.13384801192257,
110948,6197472,39.023361,1.334365,0.0,2014-02-23 09:01:09,2.2710796285269303,103,233.92120173827382,
110949,6197472,39.02458,1.336817,0.0,2014-02-23 09:02:37,2.855719631528009,88,251.30332757446482,
110950,6197472,39.027138,1.335401,0.0,2014-02-23 09:03:37,5.156880701606042,60,309.4128420963625,
110951,6197472,39.033215,1.338933,0.0,2014-02-23 09:06:04,5.040179908196638,147,740.9064465049058,
110952,6197472,39.036357,1.344363,0.0,2014-02-23 09:08:22,4.23497183868086,138,584.4261137379586,
110953,6197472,39.032793,1.348236,0.0,2014-02-23 09:09:40,6.64443928265011,78,518.2662640467086,
110954,6197472,39.032123,1.352372,0.0,2014-02-23 09:10:26,7.9280092153493396,46,364.6884239060696,
110955,6197472,39.032806,1.359779,0.0,2014-02-23 09:11:54,7.316301076277345,88,643.8344947124064,
110956,6197472,39.035344,1.36626,0.0,2014-02-23 09:13:22,7.118945906463995,88,626.4672397688315,
110957,6197472,39.03498,1.372162,0.0,2014-02-23 09:14:55,5.494913745943621,93,511.02697837275673,
110958,6197472,39.033807,1.377281,0.0,2014-02-23 09:16:30,4.849178326897527,95,460.67194105526505,
110959,6197472,39.038109,1.382755,0.0,2014-02-23 09:18:45,4.97863487352633,135,672.1157079260546,
110960,6197472,39.03907,1.390033,0.0,2014-02-23 09:21:56,3.335954420057423,191,637.1672942309679,
110961,6197472,39.039963,1.393349,0.0,2014-02-23 09:23:29,3.2571043607853705,93,302.91070555303946,
110962,6197472,39.043367,1.395608,0.0,2014-02-23 09:24:16,9.054040035261583,47,425.53988165729436,
110963,6197472,39.045657,1.396719,0.0,2014-02-23 09:24:51,7.769397067886551,35,271.9288973760293,
110964,6197472,39.048029,1.408267,0.0,2014-02-23 09:27:27,6.607909919168916,156,1030.8339473903509,
110965,6197472,39.046065,1.412378,0.0,2014-02-23 09:28:21,7.713524676585024,54,416.5303325355913,
110966,6197472,39.049012,1.423301,0.0,2014-02-23 09:30:11,9.071640624260453,110,997.8804686686499,
110967,6197472,39.049904,1.431891,0.0,2014-02-23 09:31:38,8.596275006098287,87,747.875925530551,
110968,6197472,39.053137,1.435028,0.0,2014-02-23 09:32:30,8.650382377372289,52,449.81988362335903,
110969,6197472,39.053582,1.442482,0.0,2014-02-23 09:34:08,6.582767545395791,98,645.1112194487876,
110970,6197472,39.056119,1.448706,0.0,2014-02-23 09:37:35,2.930194616986699,207,606.5502857162467,
110971,6197472,39.057954,1.461638,0.0,2014-02-23 09:40:16,7.045489751417756,161,1134.3238499782587,
110972,6197472,39.062203,1.472212,0.0,2014-02-23 09:42:37,7.285557066372782,141,1027.2635463585623,
110973,6197472,39.063456,1.479801,0.0,2014-02-23 09:44:05,7.606942469793716,88,669.410937341847,
110974,6197472,39.067607,1.488174,0.0,2014-02-23 09:45:56,7.72141014754949,111,857.0765263779933,
110975,6197472,39.070652,1.49655,0.0,2014-02-23 09:48:36,4.986845581452336,160,797.8952930323737,
110976,6197472,39.074686,1.499813,0.0,2014-02-23 09:50:09,5.691496863271679,93,529.3092082842661,
110977,6197472,39.075844,1.506035,0.0,2014-02-23 09:52:38,3.704312336258795,149,551.9425381025604,
110978,6197472,39.079426,1.50254,0.0,2014-02-23 09:54:44,3.9628341065761763,126,499.31709742859823,
110979,6197472,39.080233,1.499854,0.0,2014-02-23 09:55:25,6.059478349158699,41,248.43861231550665,
110980,6197472,39.080418,1.498247,0.0,2014-02-23 09:55:55,4.671100438916478,30,140.13301316749434,
110981,6197472,39.082037,1.497294,0.0,2014-02-23 09:56:22,7.32569672423212,27,197.79381155426725,
110982,6197472,39.083729,1.497344,0.0,2014-02-23 09:57:06,4.274193094966727,44,188.06449617853602,
110983,6197472,39.086627,1.501619,0.0,2014-02-23 09:57:54,10.198892261754091,48,489.5468285641964,
110984,6197472,39.091939,1.501078,0.0,2014-02-23 09:58:53,10.035773244178047,59,592.1106214065048,
110985,6197472,39.097934,1.498591,0.0,2014-02-23 10:00:03,9.997681241253941,70,699.8376868877759,
110986,6197472,39.099372,1.502845,0.0,2014-02-23 10:02:39,2.564963445473802,156,400.1342974939131,
110987,6197472,39.099987,1.507259,0.0,2014-02-23 10:03:44,5.949603066714813,65,386.72419933646285,
110988,6197472,39.099323,1.511241,0.0,2014-02-23 10:04:48,5.487901258071836,64,351.2256805165975,
110989,6197472,39.104594,1.513156,0.0,2014-02-23 10:06:41,5.385357813195676,113,608.5454328911114,
110990,6197472,39.107234,1.521236,0.0,2014-02-23 10:08:22,7.484592759638066,101,755.9438687234447,
110991,6197472,39.110047,1.51805,0.0,2014-02-23 10:09:25,6.60532019446833,63,416.1351722515048,
110992,6197472,39.113323,1.518249,0.0,2014-02-23 10:10:46,4.499175622951679,81,364.433225459086,
110993,6197472,39.113656,1.520914,0.0,2014-02-23 10:12:01,3.103070664535393,75,232.7302998401545,
110994,6197472,39.112458,1.517825,0.0,2014-02-23 10:13:46,2.835687602219841,105,297.74719823308334,
110995,6197472,39.111802,1.521589,0.0,2014-02-23 10:15:43,2.8428835564911963,117,332.61737610946994,
110996,6197472,39.10893,1.524648,0.0,2014-02-23 10:17:53,3.184801881300218,130,414.0242445690283,
110997,6197472,39.105425,1.529574,0.0,2014-02-23 10:24:54,1.3688596364029244,421,576.2899069256312,
110998,6197472,39.102729,1.530734,0.0,2014-02-23 10:25:49,5.742504057193457,55,315.83772314564015,
110999,6197472,39.098691,1.532324,0.0,2014-02-23 10:28:01,3.5544314862986917,132,469.1849561914273,
111000,6197472,39.095866,1.534356,0.0,2014-02-23 10:30:10,2.786931888729656,129,359.51421364612565,
111001,6197472,39.09374,1.530758,0.0,2014-02-23 10:32:57,2.335291037009377,167,389.99360318056597,
111002,6197472,39.093543,1.528842,0.0,2014-02-23 10:34:04,2.487816581850219,67,166.6837109839647,
111003,6197472,39.093599,1.527498,0.0,2014-02-23 10:34:56,2.2322366604712935,52,116.07630634450727,
111004,6197472,39.09197,1.525302,0.0,2014-02-23 10:36:57,2.165156551432169,121,261.98394272329244,
111005,6197472,39.091791,1.522753,0.0,2014-02-23 10:39:02,1.7658780675258001,125,220.73475844072502,
111006,6197472,39.090289,1.521992,0.0,2014-02-23 10:40:10,2.637404402745789,68,179.34349938671363,
111007,6197472,39.088646,1.522796,0.0,2014-02-23 10:41:20,2.7899377311749305,70,195.29564118224513,
111008,6197472,39.087003,1.520837,0.0,2014-02-23 10:42:48,2.8267996393833745,88,248.75836826573698,
111009,6197472,39.084934,1.521162,0.0,2014-02-23 10:43:43,4.211089554866803,55,231.60992551767416,
111010,6197472,39.082902,1.521519,0.0,2014-02-23 10:45:20,2.34933901781684,97,227.8858847282335,
111011,6197472,39.08239,1.518158,0.0,2014-02-23 10:46:15,5.371557401978812,55,295.4356571088347,
111012,6197472,39.080582,1.517903,0.0,2014-02-23 10:46:51,5.614040625867273,36,202.10546253122183,
111013,6197472,39.080324,1.515953,0.0,2014-02-23 10:47:23,5.3321707459151115,32,170.62946386928357,
111014,6197472,39.07758,1.514593,0.0,2014-02-23 10:48:28,5.026206570580796,65,326.7034270877517,
111015,6197472,39.077715,1.513656,0.0,2014-02-23 10:52:33,0.3355402011410554,245,82.20734927955858,
111016,6197472,39.077981,1.514377,0.0,2014-02-23 10:54:13,0.6886076504192041,100,68.86076504192042,
111017,6197472,39.075748,1.505504,0.0,2014-02-23 10:56:09,6.936503657112462,116,804.6344242250457,
111018,6197472,39.072681,1.498652,0.0,2014-02-23 10:57:30,8.423649249164168,81,682.3155891822976,
111019,6197472,39.070175,1.492657,0.0,2014-02-23 10:59:07,6.055614597186154,97,587.394615927057,
111020,6197472,39.063406,1.478106,0.0,2014-02-23 11:02:39,6.903421214534747,212,1463.5252974813664,
111021,6197472,39.061034,1.47009,0.0,2014-02-23 11:04:53,5.523561778344035,134,740.1572782981008,
111022,6197472,39.056793,1.45832,0.0,2014-02-23 11:07:42,6.624913984052199,169,1119.6104633048217,
111023,6197472,39.048989,1.462135,0.0,2014-02-23 11:10:47,5.013900009131319,185,927.571501689294,
111024,6197472,39.042936,1.463274,0.0,2014-02-23 11:12:24,7.007779246829363,97,679.7545869424482,
111025,6197472,39.035778,1.462829,0.0,2014-02-23 11:14:09,7.584036160652753,105,796.323796868539,
111026,6197472,39.031554,1.465458,0.0,2014-02-23 11:15:17,7.666916797215526,68,521.3503422106558,
111027,6197472,39.030298,1.470025,0.0,2014-02-23 11:16:09,8.042257910794017,52,418.1974113612889,
111028,6197472,39.028163,1.471483,0.0,2014-02-23 11:17:11,4.331584237100814,62,268.55822270025044,
111029,6197472,39.022896,1.465985,0.0,2014-02-23 11:20:44,3.537730526530561,213,753.5366021510096,
111030,6197472,39.019843,1.461075,0.0,2014-02-23 11:22:22,5.540111037583771,98,542.9308816832096,
111031,6197472,39.017441,1.457963,0.0,2014-02-23 11:24:08,3.5728117175489955,106,378.7180420601935,
111032,6197472,39.016502,1.450416,0.0,2014-02-23 11:26:07,5.545224644961338,119,659.8817327503992,
111033,6197472,39.01172,1.44453,0.0,2014-02-23 11:27:53,6.936609678568778,106,735.2806259282904,
111034,6197472,39.007462,1.443765,0.0,2014-02-23 11:29:04,6.7286998078198454,71,477.737686355209,
111035,6197472,39.001762,1.438861,0.0,2014-02-23 11:31:18,5.685920250619566,134,761.9133135830219,
111036,6197472,38.999159,1.436134,0.0,2014-02-23 11:32:15,6.543686817999107,57,372.9901486259491,
111037,6197472,38.998035,1.43046,0.0,2014-02-23 11:33:54,5.107755161157679,99,505.66776095461023,
111038,6197472,38.996223,1.431184,0.0,2014-02-23 11:39:19,0.6487203562054674,325,210.8341157667769,
111039,6197472,38.986087,1.43824,0.0,2014-02-23 11:42:43,6.277591795146954,204,1280.6287262099786,
111040,6197472,38.977859,1.44187,0.0,2014-02-23 11:45:46,5.281819818054078,183,966.5730267038964,
111041,6197472,38.973426,1.444903,0.0,2014-02-23 11:46:52,8.453716653352654,66,557.9452991212752,
111042,6197472,38.953875,1.445129,0.0,2014-02-23 11:51:05,8.587331601981557,253,2172.594895301334,
111043,6197472,38.934155,1.444207,0.0,2014-02-23 11:55:43,7.887536423690154,278,2192.7351257858627,
111044,6197472,38.924425,1.439969,0.0,2014-02-23 11:58:23,7.134901813664383,160,1141.5842901863014,
111045,6197472,38.92115,1.433566,0.0,2014-02-23 12:00:07,6.369861437971735,104,662.4655895490604,
111046,6197472,38.919766,1.424138,0.0,2014-02-23 12:02:34,5.6426714711192245,147,829.472706254526,
111047,6197472,38.916238,1.414501,0.0,2014-02-23 12:05:37,5.031814821188239,183,920.8221122774478,
111048,6197472,38.911042,1.410189,0.0,2014-02-23 12:08:12,4.434161073646404,155,687.2949664151927,
111049,6197472,38.904333,1.408022,0.0,2014-02-23 12:10:01,7.052237543711884,109,768.6938922645954,
111050,6197472,38.90434,1.404933,0.0,2014-02-23 12:10:58,4.686254671479202,57,267.1165162743145,
111051,6197472,38.904356,1.393344,0.0,2014-02-23 12:14:16,5.061303151781045,198,1002.138024052647,
111052,6197472,38.901016,1.382603,0.0,2014-02-23 12:17:30,5.15595247797901,194,1000.2547807279279,
111053,6197472,38.898972,1.383042,0.0,2014-02-23 12:18:20,4.605606039845537,50,230.28030199227686,
111054,6197472,38.892507,1.35069,0.0,2014-02-23 12:26:45,5.720385250071398,505,2888.7945512860556,
111055,6197472,38.895718,1.335294,0.0,2014-02-23 12:31:24,4.940788046053384,279,1378.479864848894,
111056,6197472,38.901803,1.317427,0.0,2014-02-23 12:37:25,4.671875156715637,361,1686.546931574345,
